WB_2960,333
WB_2961,7
WB_2965,1
WB_2967,12
WB_2969,16
WB_2971,2
WB_2973,5
WB_2986,3
WB_2987,1
WB_2988,39
WB_2989,1
WB_2992,1
WB_3002,3
WB_3005,26
WB_3007,1343
WB_3008,9
WB_3009,4
WB_3011,10
WB_3014,1
WB_3015,1
WB_3018,3
WB_3021,3
WB_3024,1
WB_312,41
WB_313,6
WB_315,8
WB_317,55
WB_318,3196
WB_319,1
WB_322,154
WB_324,20
WB_327,265
WB_328,3655
WB_330,105
WB_331,54
WB_332,4097
WB_333,14
WB_334,412
WB_335,4
WB_336,2958
WB_337,4849
WB_340,6
WB_341,964
WB_342,68
WB_344,85
WB_345,209
WB_346,9266
WB_350,465
WB_351,145
WB_352,41
WB_353,95
WB_355,5
WB_356,1
WB_357,58
WB_358,216
WB_359,2
WB_363,749
WB_364,169
WB_367,65
WB_368,1306
WB_370,44
WB_371,172
WB_372,5
WB_375,2
WB_376,1219
WB_377,1082
WB_378,3
WB_380,301
WB_382,301
WB_385,109
WB_387,105
WB_398,3
WB_400,3
WB_405,7291
WB_406,970
WB_408,87
WB_410,375
WB_411,79
WB_413,6
WB_417,138
WB_420,1
WB_421,813
WB_427,106
WB_435,12363
WB_436,549
WB_439,3454
WB_440,190
WB_441,283
WB_442,2298
WB_444,988
WB_445,2359
WB_449,31
WB_450,4995
WB_451,55
WB_452,94
WB_453,2
WB_454,36
WB_470,23007
WB_471,6962
WB_473,96
WB_475,14
WB_476,870
WB_477,101
WB_478,1615
WB_479,299
WB_480,136
WB_481,207
WB_482,1079
WB_483,111
WB_484,175
WB_491,386
WB_494,85
WB_498,483
WB_503,159
WB_507,13137
WB_508,876
WB_509,497
WB_510,31
WB_511,117
WB_512,104
WB_514,7
WB_515,138
WB_517,1
WB_519,136
WB_520,1
WB_521,64
WB_525,1973
WB_526,69
WB_527,336
WB_528,700
WB_529,437
WB_530,13
WB_531,6
WB_532,185
WB_533,388
WB_534,5
WB_538,1
WB_539,2938
WB_540,93
WB_544,258
WB_545,93
WB_546,2
WB_548,2346
WB_549,755
WB_551,65
WB_554,95
WB_555,11
WB_556,2
WB_557,22
WB_559,49
WB_566,6669
WB_567,2680
WB_568,196
WB_569,149
WB_570,42
WB_571,263
WB_572,7
WB_574,33
WB_576,3
WB_579,285
WB_580,6
WB_582,2
WB_588,41
WB_589,36
WB_590,4074
WB_594,235
WB_595,231
WB_596,64
WB_597,26
WB_598,280
WB_600,91
WB_601,551
WB_605,21
WB_606,4
WB_611,355
WB_612,1723
WB_613,3
WB_614,64
WB_615,2583
WB_618,2
WB_621,33424
WB_625,1439
WB_631,106
WB_635,11431
WB_639,1250
WB_640,242
WB_641,528
WB_642,616
WB_643,554
WB_644,2478
WB_646,30
WB_652,6934
WB_653,284
WB_655,52
WB_656,82
WB_657,121
WB_658,6930
WB_659,4
WB_660,134
WB_661,283
WB_662,6172
WB_663,10
WB_664,5
WB_665,125
WB_666,43
WB_667,4848
WB_668,35
WB_669,2268
WB_670,2482
WB_671,1262
WB_672,2638
WB_673,7
WB_674,215
WB_675,3
WB_676,212
WB_678,35770
WB_679,3
WB_680,751
WB_681,1
WB_683,1
WB_684,34
WB_693,194
WB_694,29415
WB_695,8149
WB_696,47157
WB_697,11243
WB_698,15787
WB_699,3410
WB_700,438
WB_701,823
WB_702,1
WB_706,1272
WB_707,1062
WB_709,7
WB_710,6
WB_713,2217
WB_716,244
WB_718,329
WB_720,84
WB_721,513
WB_722,6
WB_723,12274
WB_724,11065
WB_725,268
WB_726,1
WB_727,166
WB_728,988
WB_729,257
WB_730,28
WB_733,28
WB_734,1
WB_736,3
WB_737,21
WB_738,3975
WB_739,1504
WB_740,29
WB_741,1
WB_742,2277
WB_744,110
WB_747,13
WB_749,333
WB_751,237
WB_752,164
WB_756,263
WB_757,12
WB_758,217
WB_765,36
WB_768,179
WB_769,112
WB_772,1083
WB_774,71
WB_775,1023
WB_776,251
WB_778,221
WB_780,255
WB_782,25
WB_783,190
WB_784,489
WB_785,5
WB_786,33
WB_787,3
WB_788,95
WB_789,1
WB_790,503
WB_793,2951
WB_794,98
WB_797,908
WB_798,37
WB_801,9
WB_802,86
WB_803,1
WB_804,16
WB_805,94
WB_806,93
WB_809,40
WB_813,1536
WB_814,2
WB_816,100
WB_817,818
WB_818,8652
WB_820,448
WB_821,158
WB_822,1
WB_823,2
WB_825,2320
WB_827,72
WB_828,215
WB_829,1085
WB_831,18397
WB_832,15958
WB_833,59
WB_834,2
WB_836,100
WB_837,558
WB_838,1073
WB_840,26655
WB_841,1086
WB_843,3526
WB_845,6555
WB_846,59
WB_847,173
WB_848,138
WB_849,59
WB_851,2584
WB_853,565
WB_854,5
WB_855,6324
WB_856,2628
WB_857,63
WB_862,533
WB_863,362
WB_865,35
WB_866,871
WB_867,16
WB_870,69
WB_871,6
WB_872,427
WB_873,283
WB_874,1006
WB_877,982
WB_882,65
WB_883,102
WB_888,213
WB_890,64
WB_891,76
WB_895,7501
WB_896,120
WB_898,47
WB_899,333
WB_901,359
WB_903,6
WB_904,714
WB_911,6
WB_913,1
WB_916,5
WB_919,522
WB_921,206
WB_922,7
WB_923,2
WB_924,100
WB_925,82
WB_926,18
WB_930,49
WB_932,140
WB_933,515
WB_936,3477
WB_938,270
WB_939,2884
WB_940,40
WB_941,22
WB_942,400
WB_945,24
WB_956,1
WB_957,182
WB_958,216
WB_959,27
WB_960,70
WB_962,1657
WB_963,379
WB_964,127
WB_969,433
WB_970,30
WB_971,34
WB_972,25
WB_973,154
WB_975,30
WB_976,4
WB_977,8
WB_980,19
WB_983,84
WB_988,287
WB_989,15
WB_990,253
WB_992,31
WB_993,1
WB_994,47
WB_995,1
WB_999,214
WHISTLEBLOWER,456
WMD,1337
WOUND,7846
